00002408,2017/02/09 01:15:00,  -0.0000,  27.3000
00002422,2017/02/09 01:20:00,  -0.0000,  27.2000
00002436,2017/02/09 01:25:00,  -0.0000,  27.2000
00002450,2017/02/09 01:30:00,  -0.0000,  27.2000
00002464,2017/02/09 01:35:00,  -0.0000,  27.2000
00002478,2017/02/09 01:40:00,  -0.0000,  27.2000
00002492,2017/02/09 01:45:00,  -0.0000,  27.2000
00002506,2017/02/09 01:50:00,  -0.0000,  27.3000
00002520,2017/02/09 01:55:00,  -0.0000,  27.3000
00002534,2017/02/09 02:00:00,  -0.0000,  27.3000
00002548,2017/02/09 02:05:00,  -0.0000,  27.2000
00002562,2017/02/09 02:10:00,  -0.0000,  27.2000
00002576,2017/02/09 02:15:00,  -0.0000,  27.2000
00002590,2017/02/09 02:20:00,  -0.0000,  27.3000
00002604,2017/02/09 02:25:00,  -0.0000,  27.2000
00002618,2017/02/09 02:30:00,  -0.0000,  27.2000
00002632,2017/02/09 02:35:00,  -0.0000,  27.2000
00002646,2017/02/09 02:40:00,  -0.0000,  27.3000
00002660,2017/02/09 02:45:00,  -0.0000,  27.2000
00002674,2017/02/09 02:50:00,  -0.0000,  27.2000
00002688,2017/02/09 02:55:00,  -0.0000,  27.2000
00002702,2017/02/09 03:00:00,  -0.0000,  27.2000
00002716,2017/02/09 03:05:00,  -0.0000,  27.2000
00002730,2017/02/09 03:10:00,  -0.0000,  27.2000
00002744,2017/02/09 03:15:00,  -0.0000,  27.2000
00002758,2017/02/09 03:20:00,  -0.0000,  27.2000
00002772,2017/02/09 03:25:00,  -0.0000,  27.2000
00002786,2017/02/09 03:30:00,  -0.0000,  27.2000
00002800,2017/02/09 03:35:00,  -0.0000,  27.2000
00002814,2017/02/09 03:40:00,  -0.0000,  27.2000
00002828,2017/02/09 03:45:00,  -0.0000,  27.2000
00002842,2017/02/09 03:50:00,  -0.0000,  27.2000
00002856,2017/02/09 03:55:00,  -0.0000,  27.2000
00002870,2017/02/09 04:00:00,  -0.0000,  27.2000
00002884,2017/02/09 04:05:00,  -0.0000,  27.2000
00002898,2017/02/09 04:10:00,  -0.0000,  27.2000
00002912,2017/02/09 04:15:00,  -0.0000,  27.2000
00002926,2017/02/09 04:20:00,  -0.0000,  27.2000
00002940,2017/02/09 04:25:00,  -0.0000,  27.2000
00002954,2017/02/09 04:30:00,  -0.0000,  27.2000
00002968,2017/02/09 04:35:00,  -0.0000,  27.2000
00002982,2017/02/09 04:40:00,  -0.0000,  27.2000
00002996,2017/02/09 04:45:00,  -0.0000,  27.2000
00003010,2017/02/09 04:50:00,  -0.0000,  27.2000
00003024,2017/02/09 04:55:00,  -0.0000,  27.2000
00003038,2017/02/09 05:00:00,  -0.0000,  27.2000
00003052,2017/02/09 05:05:00,  -0.0000,  27.2000
00003066,2017/02/09 05:10:00,  -0.0000,  27.2000
00003080,2017/02/09 05:15:00,  -0.0000,  27.2000
00003094,2017/02/09 05:20:00,  -0.0000,  27.2000
00003108,2017/02/09 05:25:00,  -0.0000,  27.1000
00003122,2017/02/09 05:30:00,  -0.0000,  27.1000
00003136,2017/02/09 05:35:00,  -0.0000,  27.1000
00003150,2017/02/09 05:40:00,  -0.0000,  27.1000
00003164,2017/02/09 05:45:00,  -0.0000,  27.1000
00003178,2017/02/09 05:50:00,  -0.0000,  27.1000
00003192,2017/02/09 05:55:00,  -0.0000,  27.1000
00003206,2017/02/09 06:00:00,  -0.0000,  27.1000
00003220,2017/02/09 06:05:00,  -0.0000,  27.1000
00003234,2017/02/09 06:10:00,  -0.0000,  27.1000
00003248,2017/02/09 06:15:00,  -0.0000,  27.1000
00003262,2017/02/09 06:20:00,  -0.0000,  27.1000
00003276,2017/02/09 06:25:00,  -0.0000,  27.1000
00003290,2017/02/09 06:30:00,  -0.0000,  27.1000
00003304,2017/02/09 06:35:00,  -0.0000,  27.1000
00003318,2017/02/09 06:40:00,  -0.0000,  27.1000
00003332,2017/02/09 06:45:00,  -0.0000,  27.1000
00003346,2017/02/09 06:50:00,  -0.0000,  27.1000
00003360,2017/02/09 06:55:00,  -0.0000,  27.1000
00003374,2017/02/09 07:00:00,  -0.0000,  27.1000
00003388,2017/02/09 07:05:00,  -0.0000,  27.1000
00003402,2017/02/09 07:10:00,  -0.0000,  27.1000
00003416,2017/02/09 07:15:00,  -0.0000,  27.1000
00003430,2017/02/09 07:20:00,  -0.0000,  27.1000
00003444,2017/02/09 07:25:00,  -0.0000,  27.1000
00003458,2017/02/09 07:30:00,  -0.0000,  27.1000
00003472,2017/02/09 07:35:00,  -0.0000,  27.1000
00003486,2017/02/09 07:40:00,  -0.0000,  27.1000
00003500,2017/02/09 07:45:00,  -0.0000,  27.1000
00003514,2017/02/09 07:50:00,  -0.0000,  27.1000
00003528,2017/02/09 07:55:00,  -0.0000,  27.1000
00003542,2017/02/09 08:00:00,  -0.0000,  27.1000
00003556,2017/02/09 08:05:00,  -0.0000,  27.1000
00003570,2017/02/09 08:10:00,  -0.0000,  27.1000
00003584,2017/02/09 08:15:00,  -0.0000,  27.1000
00003598,2017/02/09 08:20:00,  -0.0000,  27.1000
00003612,2017/02/09 08:25:00,  -0.0000,  27.1000
00003626,2017/02/09 08:30:00,  -0.0000,  27.1000
00003640,2017/02/09 08:35:00,  -0.0000,  27.1000
00003654,2017/02/09 08:40:00,  -0.0000,  27.1000
00003668,2017/02/09 08:45:00,  -0.0000,  27.1000
00003682,2017/02/09 08:50:00,  -0.0000,  27.1000
00003696,2017/02/09 08:55:00,  -0.0000,  27.1000
00003710,2017/02/09 09:00:00,  -0.0000,  27.1000
00003724,2017/02/09 09:05:00,  -0.0000,  27.1000
00003738,2017/02/09 09:10:00,  -0.0000,  27.1000
00003752,2017/02/09 09:15:00,  -0.0000,  27.1000
00003766,2017/02/09 09:20:00,  -0.0000,  27.1000
00003780,2017/02/09 09:25:00,  -0.0000,  27.1000
00003794,2017/02/09 09:30:00,  -0.0000,  27.1000
00003808,2017/02/09 09:35:00,  -0.0000,  27.2000
00003822,2017/02/09 09:40:00,  -0.0000,  27.1000
00003836,2017/02/09 09:45:00,  -0.0000,  27.1000
00003850,2017/02/09 09:50:00,  -0.0000,  27.1000
00003864,2017/02/09 09:55:00,  -0.0000,  27.2000
00003878,2017/02/09 10:00:00,  -0.0000,  27.2000
00003892,2017/02/09 10:05:00,  -0.0000,  27.2000
00003906,2017/02/09 10:10:00,  -0.0000,  27.2000
00003920,2017/02/09 10:15:00,  -0.0000,  27.2000
00003934,2017/02/09 10:20:00,  -0.0000,  27.2000
00003948,2017/02/09 10:25:00,  -0.0000,  27.2000
00003962,2017/02/09 10:30:00,  -0.0000,  27.2000
00003976,2017/02/09 10:35:00,  -0.0000,  27.2000
00003990,2017/02/09 10:40:00,  -0.0000,  27.2000
00004004,2017/02/09 10:45:00,  -0.0000,  27.2000
00004018,2017/02/09 10:50:00,  -0.0000,  27.2000
00004032,2017/02/09 10:55:00,  -0.0000,  27.2000
00004046,2017/02/09 11:00:00,  -0.0000,  27.2000
00004060,2017/02/09 11:05:00,  -0.0000,  27.2000
00004074,2017/02/09 11:10:00,  -0.0000,  27.2000
00004088,2017/02/09 11:15:00,  -0.0000,  27.2000
00004102,2017/02/09 11:20:00,  -0.0000,  27.2000
00004116,2017/02/09 11:25:00,  -0.0000,  27.2000
00004130,2017/02/09 11:30:00,  -0.0000,  27.2000
00004144,2017/02/09 11:35:00,  -0.0000,  27.2000
00004158,2017/02/09 11:40:00,  -0.0000,  27.2000
00004172,2017/02/09 11:45:00,  -0.0000,  27.3000
00004186,2017/02/09 11:50:00,  -0.0000,  27.3000
00004200,2017/02/09 11:55:00,  -0.0000,  27.3000
00004214,2017/02/09 12:00:00,  -0.0000,  27.3000
00004228,2017/02/09 12:05:00,  -0.0000,  27.3000
00004242,2017/02/09 12:10:00,  -0.0000,  27.4000
00004256,2017/02/09 12:15:00,  -0.0000,  27.4000
00004270,2017/02/09 12:20:00,  -0.0000,  27.4000
00004284,2017/02/09 12:25:00,  -0.0000,  27.4000
00004298,2017/02/09 12:30:00,  -0.0000,  27.4000
00004312,2017/02/09 12:35:00,  -0.0000,  27.4000
00004326,2017/02/09 12:40:00,  -0.0000,  27.4000
00004340,2017/02/09 12:45:00,  -0.0000,  27.4000
00004354,2017/02/09 12:50:00,  -0.0000,  27.5000
00004368,2017/02/09 12:55:00,  -0.0000,  27.5000
00004382,2017/02/09 13:00:00,  -0.0000,  27.5000
00004396,2017/02/09 13:05:00,  -0.0000,  27.5000
00004410,2017/02/09 13:10:00,  -0.0000,  27.5000
00004424,2017/02/09 13:15:00,  -0.0000,  27.5000
00004438,2017/02/09 13:20:00,  -0.0000,  27.5000
00004452,2017/02/09 13:25:00,  -0.0000,  27.5000
00004466,2017/02/09 13:30:00,  -0.0000,  27.5000
00004480,2017/02/09 13:35:00,  -0.0000,  27.5000
00004494,2017/02/09 13:40:00,  -0.0000,  27.5000
00004508,2017/02/09 13:45:00,  -0.0000,  27.5000
00004522,2017/02/09 13:50:00,  -0.0000,  27.6000
00004536,2017/02/09 13:55:00,  -0.0000,  27.6000
00004550,2017/02/09 14:00:00,  -0.0000,  27.6000
00004564,2017/02/09 14:05:00,  -0.0000,  27.6000
00004578,2017/02/09 14:10:00,  -0.0000,  27.6000
00004592,2017/02/09 14:15:00,  -0.0000,  27.6000
00004606,2017/02/09 14:20:00,  -0.0000,  27.6000
00004620,2017/02/09 14:25:00,  -0.0000,  27.6000
00004634,2017/02/09 14:30:00,  -0.0000,  27.6000
00004648,2017/02/09 14:35:00,  -0.0000,  27.6000
00004662,2017/02/09 14:40:00,  -0.0000,  27.6000
00004676,2017/02/09 14:45:00,  -0.0000,  27.7000
00004690,2017/02/09 14:50:00,  -0.0000,  27.6000
00004704,2017/02/09 14:55:00,  -0.0000,  27.6000
00004718,2017/02/09 15:00:00,  -0.0000,  27.7000
00004732,2017/02/09 15:05:00,  -0.0000,  27.7000
00004746,2017/02/09 15:10:00,  -0.0000,  27.7000
00004760,2017/02/09 15:15:00,  -0.0000,  27.7000
00004774,2017/02/09 15:20:00,  -0.0000,  27.6000
00004788,2017/02/09 15:25:00,  -0.0000,  27.6000
00004802,2017/02/09 15:30:00,  -0.0000,  27.6000
00004816,2017/02/09 15:35:00,  -0.0000,  27.6000
00004830,2017/02/09 15:40:00,  -0.0000,  27.6000
00004844,2017/02/09 15:45:00,  -0.0000,  27.6000
00004858,2017/02/09 15:50:00,  -0.0000,  27.5000
00004872,2017/02/09 15:55:00,  -0.0000,  27.5000
00004886,2017/02/09 16:00:00,  -0.0000,  27.5000
00004900,2017/02/09 16:05:00,  -0.0000,  27.5000
00004914,2017/02/09 16:10:00,  -0.0000,  27.5000
